entry_id,title,jurisdiction,year,text_quality,n_models,policy_type,binding_nature,c1_clarity,c2_resources,c3_authority,c4_accountability,c5_coherence,e1_framework,e2_rights,e3_governance,e4_operationalisation,e5_inclusion,capacity_score,ethics_score,overall_score,mean_spread,income_group,income_binary,region,region_code,gdp_pc,is_international,log_gdp_pc
b794e32bea1f,National Strategy for Advanced Computing,Portugal,2022.0,thin,3,Strategy,Non-binding,1,0,2,0,1,0,0,0,0,0,0.8,0.0,0.4,0.6,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
d520e317859a,Athens Center for Entrepreneurship and Innovation (ACEin),Greece,2022.0,stub,3,Program,Non-binding,1,1,1,0,1,0,0,0,0,0,0.8,0.0,0.4,0.4,High income,High income,Europe & Central Asia,ECA,42700.0,False,10.661954199216716
eaf4d3ec064a,Flanders AI-EDIH,Belgium,2022.0,thin,3,Program,Non-binding,1,0,2,0,1,0,0,0,0,0,0.8,0.0,0.4,0.5,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
586b68f9e9e1,Digital Wallonia Strategy on Digital Administration,Belgium,2022.0,thin,3,Strategy,Non-binding,1,0,1,0,1,0,0,0,0,1,0.6,0.2,0.4,0.2,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
d8aec2f720c7,AP Digital,Portugal,2022.0,stub,3,Program,Non-binding,2,0,1,0,0,0,0,0,1,0,0.6,0.2,0.4,0.3,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
b8e56bfa21a1,German Accelerator,Germany,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
eb27a9180807,Iceland's AI Strategy (Forthcoming),Iceland,2021.0,thin,3,Strategy,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,75200.0,False,11.227906509937931
75dcd27b0179,AWS Young Builders Challenge 2021,India,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
0043ffd2d195,"QUAD principles on Technology Design, Development, Governance, and Use",India,2021.0,stub,3,Framework,Non-binding,1,0,0,0,1,1,1,0,0,0,0.4,0.4,0.4,0.4,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
616e0919322b,Hellenic National Bioethics Commission,Greece,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,42700.0,False,10.661954199216716
1a7a8b805c3b,National Phd in AI,Italy,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,57200.0,False,10.95430917736789
84e00dc5bec8,Investment in Localized NLP Infrastructure,Israel,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Middle East & North Africa,MENA,58000.0,False,10.968198289528557
52a5d27cd1c4,Enterprise Digital Advisory Board,Ireland,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.1,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
2945b045f868,Smart Job Retraining,Chile,2021.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Latin America & Caribbean,LAC,33300.0,False,10.413312675968536
c0f7cce75797,Non-formal AI Coordination Network,Latvia,2021.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
a36d6040a825,Autonomous Driving Standards,China (People’s Republic of),2021.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Unknown,,Unknown,,,False,
4f62d9f1217b,Taxonomy of Driving Automation for Vehicles,China (People’s Republic of),2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,Unknown,,Unknown,,,False,
13c16d6fce64,Armenia Digital Agenda – 2030,Armenia,2021.0,thin,3,Strategy,Non-binding,1,1,1,0,0,0,0,0,0,1,0.6,0.2,0.4,0.7,Upper middle income,Developing,Europe & Central Asia,ECA,20100.0,False,9.908475094047168
34f720ef0435,EUROHPC JU Marenostrum5 Supercomputer,Türkiye,2021.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
f6d41ca55af6,Slovenian AI Observatory,Slovenia,2021.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
5d71aba4530a,Unique Scientific-Technical Infrastructures,Spain,2021.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,55000.0,False,10.915088464214607
e8a7fe63ef01,National AI Strategy,United Kingdom,2021.0,thin,3,Strategy,Non-binding,1,1,1,0,1,0,0,0,0,0,0.8,0.0,0.4,0.3,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
94d6546cb44f,National AI Policy: Stakeholder Workshops,Rwanda,2021.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Low income,Developing,Sub-Saharan Africa,SSA,2900.0,False,7.9724660159745655
e9400b71a3d4,AI Programmer Vocational Education,Bulgaria,2021.0,thin,3,Program,Non-binding,2,0,0,0,1,0,0,0,1,0,0.6,0.2,0.4,0.7,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
49f0d1260d56,AI4T,Luxembourg,2021.0,good,3,Program,Non-binding,1,1,0,0,0,1,0,0,0,1,0.4,0.4,0.4,0.6,High income,High income,Europe & Central Asia,ECA,141000.0,False,11.856515169360305
5605a88c42e1,"Centre for Artificial Intelligence in Public Health Research"" (ZKI-PH)",Germany,2021.0,thin,3,Program,Non-binding,1,0,2,0,1,0,0,0,0,0,0.8,0.0,0.4,0.4,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
90a10132ea7e,Funding and Grants for AI Research,Colombia,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
39b1b22c6935,Technological Free Zones,Portugal,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
6365e541d5f8,AI Covid-19 Response,Argentina,2020.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,Upper middle income,Developing,Latin America & Caribbean,LAC,28800.0,False,10.268130666124037
3d4111ffe115,Business Diagnosis and Networking in 4.0 Technologies,Argentina,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,Upper middle income,Developing,Latin America & Caribbean,LAC,28800.0,False,10.268130666124037
daddd7cccb84,National Data Assets Agency,Hungary,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
4181ad7c819e,Justice Chatbot,Austria,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
f30e6277660a,Data Market Platform,Hungary,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
638a4ec10c5c,KI4KL,Germany,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
6632437dc99f,AI Projects in Greece,Greece,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,42700.0,False,10.661954199216716
4632ca56133a,Open-source AI Components,Estonia,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
69946687ac6d,Data Observatory,Chile,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Latin America & Caribbean,LAC,33300.0,False,10.413312675968536
6368cd7b97f3,Guidelines for Unbiased Algorithms,Lithuania,2020.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,51000.0,False,10.839580911706463
cb0107bcd6fa,Website for Personal Data Protection Impact Assessments,Mexico,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
05dae08e33e1,Latvia's National AI Strategy,Latvia,2020.0,thin,3,Strategy,Non-binding,1,0,1,0,1,1,0,0,0,0,0.6,0.2,0.4,0.8,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
79db3bd7071d,Global Communication Plan 2025,Japan,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
5d917c108fdf,National AI Advisory Committee,United States,2020.0,thin,3,Action Plan,Soft law,1,0,0,0,1,1,0,0,1,0,0.4,0.4,0.4,0.4,High income,High income,North America,NAM,85300.0,False,11.35392973347977
5acf62ab1550,Artificial Intelligence in Incentive Verification,Portugal,2020.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
c62f08ff59bb,U.S. AI COVID-19 Response,United States,2020.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.5,High income,High income,North America,NAM,85300.0,False,11.35392973347977
7298d55a97e3,Safe Schooling and Distance Education Project,Türkiye,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
2376fd1651fa,Lawtech Sandbox,United Kingdom,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
a9f673bd6b55,Cambridge-1,United Kingdom,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
ec4ca423ae42,Conversion Course Masters and Scholarships,United Kingdom,2020.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
029d983e6d1f,Civic Innovation Platform,Germany,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
9cb1e7806654,National AI Laboratory,Hungary,2020.0,thin,3,Program,Non-binding,1,0,2,0,1,0,0,0,0,0,0.8,0.0,0.4,0.7,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
861354d829e0,AI Standardisation Initiative,France,2020.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
cc300711f669,R&D programme on data science and AI in Public Administration,Portugal,2020.0,thin,3,Program,Non-binding,1,0,2,0,0,0,0,0,1,0,0.6,0.2,0.4,0.4,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
ae50a42f504e,Public Administration Cloud Strategy,Portugal,2020.0,thin,3,Strategy,Non-binding,1,0,2,0,1,0,0,0,0,0,0.8,0.0,0.4,0.6,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
e8b9a00d6aff,Climate Change Cockpit,Austria,2020.0,thin,3,Program,Non-binding,1,0,1,0,1,0,0,0,0,1,0.6,0.2,0.4,0.7,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
ccb3a9a90c7f,Dublin City Council’s Smart Dublin initiative: Project on Using AI-Enabled Cameras to Understand Vehicular Flows,Ireland,2020.0,thin,3,Program,Non-binding,2,0,0,0,1,0,0,0,1,0,0.6,0.2,0.4,0.3,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
a446a4cbaf15,Network of the Interdisciplinary Institutes for AI,France,2019.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
41bbf6be5874,Labour AI - Centre of Expertise of the Global Partnership on AI,France,2019.0,thin,3,Framework,Non-binding,1,0,1,0,1,0,0,0,0,1,0.6,0.2,0.4,0.7,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
a3aae10095e2,AI Centre of Excellence,Greece,2019.0,good,3,Program,Non-binding,1,0,2,0,0,0,0,0,0,1,0.6,0.2,0.4,0.7,High income,High income,Europe & Central Asia,ECA,42700.0,False,10.661954199216716
4e112ff3fc2f,AI Challenges,France,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
7c7a7382afdb,Reality Lab for AI in Civil Protection,Germany,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
e1dab0954f23,Law on Mobility Orientation,France,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
1fd49b7d5106,National Research Council of Canada's AI for Design and Scientific Discovery Challenge Program,Canada,2019.0,thin,3,Program,Non-binding,1,1,1,0,1,0,0,0,0,0,0.8,0.0,0.4,0.6,High income,High income,North America,NAM,60200.0,False,11.005427631296913
ac3480a2ce22,Estonia's AI Task Force,Estonia,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
591163a88f0d,Estonian Open Data Portal,Estonia,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
b30b61c6be7d,Digital Talent,Chile,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Latin America & Caribbean,LAC,33300.0,False,10.413312675968536
feeb3423b144,AI Use Cases in the Public Sector,Netherlands,2019.0,good,3,Other,Non-binding,1,0,1,0,1,0,0,0,1,0,0.6,0.2,0.4,1.0,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
cd3bcd08d5ab,AI Agenda for Sweden,Sweden,2019.0,thin,3,Agenda,Non-binding,1,0,1,0,0,1,0,0,0,1,0.4,0.4,0.4,0.5,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
76e72c3eaf53,HE Impact Of ICT and AI On the Evolution of Man and Society,Romania,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,43800.0,False,10.687389096364537
101d8a7b1d0f,Data Science and ML Roadmap,Uruguay,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Latin America & Caribbean,LAC,29200.0,False,10.281923988256374
1172f43049b7,Centre for the Fourth Industrial Revolution South Africa,South Africa,2019.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Upper middle income,Developing,Sub-Saharan Africa,SSA,17000.0,False,9.740968623038354
549696ea2621,Government of Uganda-Huawei Facial Recognition System,Uganda,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,Low income,Developing,Sub-Saharan Africa,SSA,2900.0,False,7.9724660159745655
a742fb7b8316,Viet Nam AI Day,Viet Nam,2019.0,good,3,Program,Non-binding,1,0,0,0,1,1,0,0,0,1,0.4,0.4,0.4,0.6,Lower middle income,Developing,East Asia & Pacific,EAP,15500.0,False,9.648595302907339
beb944b68aca,Focus Group on AI - Assembly of Turkish Scientist Abroad,Türkiye,2019.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
8839c93a5b70,Project Explain,United Kingdom,2019.0,stub,3,Guideline,Non-binding,1,0,0,0,0,1,1,0,1,0,0.2,0.6,0.4,0.1,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
1c6f568cc798,GATE (Big Data for Smart Society),Bulgaria,2019.0,thin,3,Program,Non-binding,1,0,1,0,1,0,0,0,0,1,0.6,0.2,0.4,0.5,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
8842712a8119,AMA Academy,Portugal,2019.0,thin,3,Program,Non-binding,0,0,2,0,1,0,0,0,0,1,0.6,0.2,0.4,0.3,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
c727b5fcbf92,Common State IT Infrastructure Programme,Poland,2019.0,thin,3,Program,Non-binding,1,0,1,0,1,0,0,0,1,0,0.6,0.2,0.4,0.5,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
bccc9ce699ce,Case assignment,Austria,2018.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
e9ebad13cb2b,Input processing,Austria,2018.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
965688bd4a5e,Supporting AI in Schools,Australia,2018.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
a70849408707,Jaque and Services Guide,Brazil,2018.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,Upper middle income,Developing,Latin America & Caribbean,LAC,20800.0,False,9.94270826568941
8381d31f6685,IBM WATSON AI Piolt,Argentina,2018.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,Upper middle income,Developing,Latin America & Caribbean,LAC,28800.0,False,10.268130666124037
0c6862957f99,National Challenges,Chile,2018.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Latin America & Caribbean,LAC,33300.0,False,10.413312675968536
92a1fa733115,Mathematical Foundations of AI,Hungary,2018.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
8521a24ccd87,Data Science Initiative,Israel,2018.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.3,High income,High income,Middle East & North Africa,MENA,58000.0,False,10.968198289528557
3bfa14cbeac4,Department of Defense AI Strategy,United States,2018.0,stub,3,Strategy,Non-binding,0,0,1,0,1,1,0,1,0,0,0.4,0.4,0.4,0.8,High income,High income,North America,NAM,85300.0,False,11.35392973347977
da7e296cb5e1,National Ethics Committee of Science and Technology,Thailand,2018.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,Upper middle income,Developing,East Asia & Pacific,EAP,21800.0,False,9.98966524877718
b1eb17076197,The Development of the Digital Government of the Bicentenary,Costa Rica,2018.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
90892285bc3d,Digital Pathology and Radiology Programme,United Kingdom,2018.0,thin,3,Framework,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
b536104d9057,Dublin City Council’s Smart Dublin initiative: Project on Delivery Robots using AI enabled computer vision to solve issues regarding ‘last mile delivery’,Ireland,2018.0,thin,3,Program,Non-binding,1,0,1,0,1,0,0,0,1,0,0.6,0.2,0.4,0.5,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
07180bfa3428,AI Competence for Sweden,Sweden,2018.0,good,3,Program,Non-binding,1,0,0,0,0,1,0,0,1,1,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
c1d00de7171b,GovTech Lab,Lithuania,2018.0,thin,3,Program,Non-binding,1,0,1,0,0,0,0,0,1,1,0.4,0.4,0.4,0.8,High income,High income,Europe & Central Asia,ECA,51000.0,False,10.839580911706463
b62d542c1deb,AI Use Cases in the Portuguese Public Sector,Portugal,2017.0,thin,3,Guideline,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
275f04adc22d,Digital Hub Initiative,Germany,2017.0,good,3,Program,Non-binding,1,0,1,0,1,0,0,0,0,1,0.6,0.2,0.4,0.6,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
5352d043adfa,Health Data Programme,Norway,2017.0,thin,3,Program,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.5,High income,High income,Europe & Central Asia,ECA,87900.0,False,11.383955083673268
cef5465ca912,Danish Road Directorate,Denmark,2017.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,77600.0,False,11.25932270617131
e109bee45a4c,Joint R&D Project,Belgium,2017.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.4,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
f69096e144d1,Open Data Portal,Belgium,2017.0,thin,3,Other,Non-binding,0,0,0,0,1,1,1,1,0,0,0.2,0.6,0.4,0.2,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
