entry_id,title,jurisdiction,year,income,coverage_pct,avg_depth,alignment_score,Human rights & human dignity,"Peaceful, just & interconnected societies",Diversity & inclusiveness,Environment & ecosystem flourishing,Proportionality & do no harm,Safety & security,Fairness & non-discrimination,Sustainability,Right to privacy & data protection,Human oversight & determination,Transparency & explainability,Responsibility & accountability,Awareness & literacy,Multi-stakeholder & adaptive governance,Ethical impact assessment,Ethical governance & stewardship,Data policy,Development & international cooperation,Environment & ecosystem,Gender,Culture,Education & research,Communication & information,Economy & labour,Health & social well-being
e1ae5262e638,SolidLab Flanders,Belgium,2021,High income,44.0,3.38,53.4,4.00,4.00,3.00,0.00,0.00,0.00,3.00,0.00,3.50,4.00,2.33,0.00,3.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,3.00,0.00,4.00,0.00
41079be44ddf,Digital Republic Bill,France,2016,High income,56.0,2.48,53.4,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.00,2.67,0.00,0.00,2.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
6632437dc99f,AI Projects in Greece,Greece,2020,High income,56.0,2.48,53.4,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.00,2.67,0.00,0.00,2.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
1274ea06f55b,DRO Next,Slovenia,2022,High income,52.0,2.77,53.4,0.00,3.00,2.00,3.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,2.00,4.00,2.00,0.00,3.00,0.00,2.00,3.00,0.00,0.00,4.00,0.00,3.00,0.00
343158939cc4,AI for All,India,2024,Developing,52.0,2.77,53.4,0.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.00,3.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,2.00
e44496c8ba64,Imagine AI for Dignity: Feminine Visions for Regeneration,Austria,2023,High income,52.0,2.77,53.4,1.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.33,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
2e7cc4de9eab,Call for Contributions to the Regulatory Sandbox for Artificial Intelligence and Data Protection,Brazil,2023,Developing,40.0,3.67,53.3,0.00,3.00,3.00,0.00,0.00,0.00,3.00,0.00,4.00,0.00,3.00,0.00,0.00,4.00,0.00,5.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00
c25f1b899287,"e-Farming, Food and Forestry Project under RRF",Slovenia,2022,High income,44.0,3.36,53.3,0.00,3.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,2.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00
ee5a8d4356e1,Satellite Crop Monitoring System,Poland,2021,High income,44.0,3.36,53.3,0.00,4.00,3.00,4.00,0.00,2.00,3.00,4.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00
bd12e36fae7b,Flemish AI Action Plan,Belgium,2019,High income,44.0,3.36,53.3,0.00,4.00,2.00,4.00,0.00,0.00,2.00,4.00,3.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,3.00
f9c856d82da2,Flemish AI Action Plan,Belgium,2019,High income,44.0,3.36,53.3,0.00,4.00,2.00,4.00,0.00,0.00,2.00,4.00,3.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,3.00
0f6e6a8e607d,"InoStartas, InoBranda ir InoPazanga",Lithuania,2024,High income,32.0,4.25,53.2,0.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,5.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,4.00,0.00
728b59b43caf,AI MOOC: Basic AI Training through a MOOC,Austria,2024,High income,32.0,4.25,53.2,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,3.00,5.00
c2b0c6e09793,Promotion of inclusion and diversity in AI ecosystems,France,2024,High income,40.0,3.65,53.2,4.00,3.50,3.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.00,0.00,3.00,0.00
fb6c70cd90a0,AI Service Desk,Austria,2024,High income,52.0,2.74,53.1,0.00,3.00,1.00,0.00,0.00,3.00,1.00,0.00,2.00,0.00,3.67,1.50,0.00,4.00,0.00,4.00,1.50,4.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00
ec33b8b8e7e2,National AI Strategy 1.0,Estonia,2019,High income,52.0,2.73,53.0,0.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.50,2.00,0.00,0.00,4.00,3.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,2.00
5352d043adfa,Health Data Programme,Norway,2017,High income,52.0,2.73,53.0,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,2.50,0.00,3.00,3.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
9a28027a87c6,eHealth Strategy for a Healthier Society,Slovenia,2022,High income,56.0,2.43,53.0,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,4.00,0.00,2.00,2.00,3.00,0.00,0.00,2.00,4.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,2.00
0a6e008aff5f,Network Mittelstand-Digital Innovation Hubs (MDIHs),Germany,2021,High income,56.0,2.43,53.0,0.00,2.00,3.00,2.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,3.00,2.00,3.00,0.00,3.00,0.00,3.00,2.00,0.00,0.00,2.00,0.00,2.00,2.00
07d289c2aafa,Chief Digital and AI Office,United States,2022,High income,56.0,2.43,53.0,0.00,2.00,0.00,2.00,0.00,3.00,0.00,2.00,3.00,2.00,2.00,3.00,0.00,3.00,0.00,3.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00
9d766c708ff5,Personal Data Protection Law,Saudi Arabia,2021,High income,40.0,3.62,53.0,3.50,2.00,0.00,0.00,0.00,3.00,0.00,0.00,4.25,0.00,5.00,4.50,0.00,0.00,3.00,4.67,4.33,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
5fd4e191f8c1,AI Startup Hubs,Germany,2021,High income,44.0,3.32,52.9,0.00,2.00,4.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,2.50,2.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00
cc167f8565c7,Valbowal,Belgium,2024,High income,44.0,3.32,52.9,0.00,3.00,3.00,4.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,4.00,0.00,2.50,0.00,4.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00
7c1aa2c7b46d,"Measures for training civil servants in ICT and emerging technologies, including AI",Romania,2022,High income,52.0,2.72,52.9,2.00,2.00,3.00,0.00,0.00,0.00,2.50,0.00,2.00,0.00,3.33,2.50,5.00,0.00,0.00,2.00,2.00,0.00,0.00,2.00,0.00,5.00,0.00,2.00,0.00
6af4db55b9cc,Project Nimbus - National Cloud Infrastructure,Israel,2021,High income,52.0,2.72,52.9,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.50,3.33,0.00,0.00,3.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00
3b31db686118,AI COVID-19 Response,Estonia,2020,High income,52.0,2.72,52.9,3.00,2.00,0.00,0.00,0.00,1.50,0.00,0.00,4.00,0.00,1.33,2.50,3.00,3.00,0.00,3.00,4.00,3.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00
d088974d7244,Addressing Human Rights Concerns Arising From Facial Recognition Technology,France,2019,High income,48.0,3.00,52.8,3.50,2.00,3.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,3.00,3.50,0.00,4.00,3.00,3.50,0.00,4.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00
f68e12f2f752,AI Bridging Cloud Infrastructure (ABCI),Japan,2018,High income,40.0,3.60,52.8,0.00,3.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00
6b690c9a7713,Technological and Territorial Network Project for forest monitoring and reduction of environmental disasters as levers for the development of the forest bioeconomy (RetechFOR),Spain,2024,High income,48.0,3.00,52.8,0.00,2.00,3.00,4.00,0.00,2.00,3.00,4.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,2.00,0.00
e9839f86be3e,AI Use Cases in the Public Sector,Argentina,2018,Developing,40.0,3.60,52.8,0.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,2.00,3.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00
a36d6040a825,Autonomous Driving Standards,China (People’s Republic of),2021,Unknown,48.0,3.00,52.8,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,0.00,2.00,3.00,4.00,0.00,0.00,4.00,3.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00,2.00
5cae4fdbd222,Open Austria East Coast,Austria,2025,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,3.00
0ec49b967fb7,Digital Task Force for AI,Denmark,2024,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.50,0.00,0.00,0.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
f53f13160e61,Financial Support Instruments,Greece,2020,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
36284f24d87e,Finland's Fit for Digital Program (Fifi4Digi),Finland,2019,High income,52.0,2.69,52.7,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,2.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,2.00
0bd88897dd0e,AI Monitor,Austria,2025,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
faba6a39080f,Further development of the AI infrastructure,Austria,2025,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
d271a870f8ec,DAEDALUS Hypercomputer,Greece,2023,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.00,3.33,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00
26adf045b832,Evaluation of Risk Behavior in Gambling,Portugal,2023,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
5d71aba4530a,Unique Scientific-Technical Infrastructures,Spain,2021,High income,52.0,2.69,52.7,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
7593e8c794c3,AI Hub Tetouan,Morocco,2024,Developing,36.0,3.89,52.7,0.00,3.50,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,3.50,0.00
a56f84a1cf36,The OECD Network of Experts on AI,OECD/GPAI,2020,Unknown,56.0,2.38,52.6,0.00,2.00,2.00,0.00,4.00,2.00,2.00,0.00,0.00,0.00,1.75,1.00,2.00,3.00,4.00,3.50,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00
0972768742fc,National programme on spintronics,France,2024,High income,44.0,3.27,52.6,0.00,3.00,2.00,4.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,3.00,0.00,3.00,0.00
14e310aaefae,Fast Track,Poland,2020,High income,36.0,3.87,52.6,0.00,3.67,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,3.50,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.67,0.00
ec286e692074,Using generative artificial intelligence for and in education,Slovenia,2024,High income,52.0,2.67,52.5,0.00,2.67,2.00,2.00,0.00,0.00,2.00,2.00,3.00,0.00,2.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,5.00
4f62d9f1217b,Taxonomy of Driving Automation for Vehicles,China (People’s Republic of),2021,Unknown,60.0,2.07,52.5,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,2.00,1.00,2.00,3.00,2.00,0.00,0.00,3.00,2.00,0.00,2.00,0.00,0.00,2.00,0.00,2.00,2.00
13b1b7c1a827,MCTI/EMBRAPII Network of Technologies and Digital Innovation,Brazil,2022,Developing,48.0,2.96,52.5,0.00,2.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,2.00,3.00,4.00,4.00,0.00,4.50,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00
1906e0f91a93,Innovation Center for Artificial Intelligence (ICAI),Netherlands,2018,High income,48.0,2.96,52.5,0.00,4.00,3.00,2.00,0.00,0.00,3.00,2.00,0.00,0.00,5.00,0.00,3.00,2.50,0.00,0.00,0.00,2.00,2.00,0.00,0.00,3.00,0.00,4.00,0.00
60c23e05a3a2,Baltic Satellite Service project ML4HealthyForest,Latvia,2024,High income,48.0,2.96,52.5,0.00,3.00,3.00,4.00,0.00,0.00,3.00,4.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,0.00,3.00,0.00,2.50,0.00
0d206d4484f7,AI Research Programs,France,2022,High income,48.0,2.96,52.5,0.00,2.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,0.00,0.00,4.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00
9831aa5eaefa,Academic Computer Centre CYFRONET AGH,Poland,2024,High income,40.0,3.55,52.4,0.00,3.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,4.00,3.50,0.00,3.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,3.00,0.00
683b8f486045,Automated Administrative Procedures in Hungarian,Hungary,2020,High income,40.0,3.55,52.4,0.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2.00,4.00,3.00,0.00,0.00,4.00,3.50,0.00,0.00,0.00,0.00,3.00,0.00,4.00,0.00
8c703a26862a,AI Use Cases in the Public Sector,Chile,2020,High income,40.0,3.55,52.4,0.00,4.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,2.00,3.50,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00
82dbe2a78f26,Plan Next Tech Brussels,Belgium,2017,High income,48.0,2.93,52.2,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
a7ff81847890,ALAIT Austrian Lab for AI Trust,Austria,2024,High income,48.0,2.93,52.2,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
101d8a7b1d0f,Data Science and ML Roadmap,Uruguay,2019,High income,48.0,2.93,52.2,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
820c3f3690ac,Knowledge and Innovation Agenda Ict,Netherlands,2016,High income,48.0,2.93,52.2,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
861fc3e33fcc,Knowledge centre for municipalities,Denmark,2025,High income,56.0,2.32,52.2,0.00,2.00,2.00,2.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,2.00,3.00,4.00,0.00,2.50,2.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,0.00
752929e55666,INNOAIR,Bulgaria,2021,Developing,48.0,2.92,52.1,0.00,2.00,3.00,4.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,3.00,0.00,2.00,3.00
64bd6f2d2454,Chips from the North Strategy,Finland,2024,High income,48.0,2.92,52.1,0.00,3.50,1.00,2.00,0.00,4.00,1.00,2.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,4.00,0.00,3.50,0.00
cb901492d93a,Colombian Supercomputing Network,Colombia,2021,Developing,48.0,2.92,52.1,0.00,4.00,3.00,2.00,0.00,0.00,3.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,3.00,0.00,2.00,0.00,0.00,3.00,0.00,4.00,0.00
a1b034d6994a,Dutch Digitalisation Strategy 2020,Netherlands,2020,High income,48.0,2.92,52.1,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
a75de51c8c54,Guidelines: Use of AI-Based Tools in Final Papers,Austria,2023,High income,48.0,2.92,52.1,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.33,0.00,3.00,0.00,3.67,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
42727a7ad146,Public Sector Artificial Intelligence Observatory,Uruguay,2022,High income,48.0,2.92,52.1,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
861354d829e0,AI Standardisation Initiative,France,2020,High income,48.0,2.92,52.1,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
3c7e6f455cce,National New Generation AI Promotion Office,China (People’s Republic of),2017,Unknown,48.0,2.92,52.1,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.50,0.00,3.00,0.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
03cd6d3dc5c1,AI applications in mobility and logistics,Germany,2021,High income,52.0,2.62,52.1,0.00,3.50,2.00,2.00,0.00,3.00,2.00,2.00,2.00,2.00,0.00,0.00,4.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,4.00,0.00,3.50,0.00
4530a0db4aaa,EDGE AI Initiative,France,2022,High income,52.0,2.62,52.1,0.00,2.00,2.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,2.00,2.00,5.00,4.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,5.00,0.00,2.00,0.00
ad7e8c0f09a9,NHS AI Lab,United Kingdom,2019,High income,52.0,2.62,52.1,0.00,0.00,3.00,2.00,0.00,2.00,3.00,2.00,0.00,2.00,2.00,3.00,3.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,3.00
40a98ff2012f,COFUND SMASH project,Slovenia,2023,High income,52.0,2.62,52.1,0.00,2.00,2.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,4.00,2.00,0.00,2.00,4.00,0.00,2.00,2.00
d7ea54b481ac,Cross-Agency Work Programme on AI (2023–),New Zealand,2023,High income,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
87a74e2b16ad,AI Solutions to Build a Stronger Australia,Australia,2021,High income,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
bb0e8c6dbd7d,Algorithms Research,Australia,2023,High income,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
c5d12897cd58,Contract Guidelines on Utilizing AI and Data (Version 1.1),Japan,2019,High income,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,1.00,4.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
90a10132ea7e,Funding and Grants for AI Research,Colombia,2020,Developing,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
c62f08ff59bb,U.S. AI COVID-19 Response,United States,2020,High income,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.00,3.00,0.00,3.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00
965688bd4a5e,Supporting AI in Schools,Australia,2018,High income,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.00,3.00,0.00,3.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00
b62d542c1deb,AI Use Cases in the Portuguese Public Sector,Portugal,2017,High income,52.0,2.62,52.1,0.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,2.00,2.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
ba4c02beff88,Chinese Association for AI,China (People’s Republic of),1981,Unknown,52.0,2.62,52.1,0.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,2.00,3.50,0.00,0.00,0.00,3.50,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00
938362ed0764,SustAInLivWork – Centre of Excellence (CoE) for Sustainable Living and Working,Lithuania,2023,High income,44.0,3.21,52.1,4.00,2.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,3.33,3.00,3.00,0.00,3.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00,2.00,0.00
4db20014d8e3,Masters in Artificial Intelligence,Malta,2014,High income,40.0,3.50,52.0,0.00,2.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,2.00,0.00
23c963f90193,Start-up Residence Programme,Malta,2022,High income,40.0,3.50,52.0,0.00,2.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,2.00,0.00
3e7ff289f3f5,Declaration on AI in the Nordic-Baltic Region,Latvia,2019,High income,56.0,2.29,51.9,2.00,2.00,2.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,1.50,0.00,3.00,4.00,0.00,2.50,2.00,4.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00
f51f0d939c96,Law as Code for Procedures of Public Administration,Austria,2022,High income,56.0,2.29,51.9,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,3.00,2.00,2.00,3.00,0.00,0.00,2.00,3.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00
9cb91d925d35,Hartree National Centre for Digital Innovation,United Kingdom,2021,High income,44.0,3.18,51.9,0.00,4.00,3.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2.00,2.00,4.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,4.00,0.00,4.00,0.00
b80acb77a856,AI for Children,Czech Republic,2023,High income,36.0,3.78,51.8,0.00,0.00,3.50,0.00,0.00,0.00,4.00,0.00,0.00,3.00,3.00,4.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.50,0.00,0.00,4.50
5e5d58053f9b,Clinnova,Luxembourg,2024,High income,44.0,3.17,51.7,0.00,3.00,2.00,0.00,0.00,4.00,2.00,0.00,4.00,0.00,3.00,0.00,0.00,3.50,0.00,3.33,4.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
5344691f4f4e,"Joint Press Statement by Michael McGrath, European Commissioner for Democracy, Justice, the Rule of Law and Consumer Protection and Denise Wong, Acting Commissioner of Singapore's Personal Data Protection Commission",Singapore,2025,High income,48.0,2.86,51.7,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,2.00,0.00,2.00,5.00,0.00,3.00,3.33,5.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
cac5b7cf6612,Academic AI Services,Austria,2025,High income,48.0,2.86,51.7,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,3.00,0.00,3.33,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
dd6c7aed8eed,NpUI Government working group,Slovenia,2022,High income,48.0,2.86,51.7,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,3.00,2.00,4.00,3.00,0.00,3.00,0.00,3.33,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
525617a2a5aa,NIST Principles for Explainable AI,United States,2020,High income,44.0,3.16,51.7,0.00,3.00,0.00,0.00,0.00,2.00,3.00,0.00,3.00,4.00,3.25,4.00,3.00,0.00,0.00,3.50,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
f564c30c4b0a,Automated Employment Decision Tool Law,United States,2022,High income,40.0,3.45,51.6,3.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,3.33,0.00,4.50,3.67,0.00,0.00,4.00,4.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
